image_id,class_name,image_path,gray_path,color_00,color_01,color_02,color_03,color_04,color_05,color_06,color_07,color_08,color_09,color_10,color_11,color_12,color_13,color_14,color_15,color_16,color_17,color_18,color_19,color_20,color_21,color_22,color_23,gray_00,gray_01,gray_02,gray_03,gray_04,gray_05,gray_06,gray_07,gray_08,gray_09,gray_10,gray_11,gray_12,gray_13,gray_14,gray_15,edge_density,edge_bin_0,edge_bin_45,edge_bin_90,edge_bin_135,shape_aspect_ratio,shape_area_ratio,shape_bbox_width,shape_bbox_height,object_center_x,object_center_y,shape_extent,shape_compactness,texture_horizontal,texture_vertical,texture_diagonal,texture_contrast
dog_dog_0032,dog,D:\CSDLDPT\data_processed_bmp\dog\dog_0032.bmp,D:\CSDLDPT\data_processed_gray_bmp\dog\dog_0032.bmp,0.02389223,0.03445328,0.12963264,0.08035492,0.00824541,0.00703349,0.01960721,0.03011416,0.01829790,0.02958394,0.02357842,0.15245361,0.05243737,0.00979278,0.02185792,0.02533139,0.03670400,0.13522697,0.09730022,0.00846183,0.00960883,0.02112211,0.01991019,0.00499919,0.02291836,0.03600065,0.06735919,0.02785262,0.04385652,0.11118325,0.33861386,0.14348320,0.02908619,0.01253043,0.01142672,0.01671807,0.02730076,0.04340205,0.05083590,0.01743224,0.26317363,0.31563488,0.20585210,0.19208079,0.28643224,0.30128205,0.58450255,0.83928571,0.69642857,0.49776786,0.52901786,0.45025232,0.77860186,0.05556417,0.04630065,0.06418939,0.05535140
dog_dog_0033,dog,D:\CSDLDPT\data_processed_bmp\dog\dog_0033.bmp,D:\CSDLDPT\data_processed_gray_bmp\dog\dog_0033.bmp,0.01819313,0.01870108,0.09381641,0.13983310,0.02552221,0.01574664,0.01230498,0.00921578,0.01613020,0.00821023,0.03575390,0.13112528,0.10857824,0.01523869,0.01100917,0.00728762,0.02045301,0.13490903,0.12295651,0.01616130,0.01382885,0.01273001,0.00776447,0.00453014,0.03019748,0.02155186,0.01147566,0.01536309,0.06117245,0.14433214,0.22727414,0.28527445,0.07749961,0.02640336,0.02264034,0.02180065,0.01903281,0.01374592,0.00873892,0.01349712,0.21745456,0.29398986,0.20469009,0.19852385,0.30279620,0.27896341,0.59813457,0.81696429,0.73214286,0.50000000,0.51116071,0.36355458,0.78304345,0.04528741,0.03959214,0.05347013,0.04611656
dog_dog_0034,dog,D:\CSDLDPT\data_processed_bmp\dog\dog_0034.bmp,D:\CSDLDPT\data_processed_gray_bmp\dog\dog_0034.bmp,0.01013911,0.02576347,0.07775682,0.12750943,0.04397331,0.01944681,0.01138622,0.01735815,0.01255222,0.02791297,0.09025834,0.13517460,0.03069108,0.01415420,0.00936854,0.01322140,0.04729894,0.18241270,0.05504522,0.01155858,0.01519852,0.00977410,0.00676279,0.00528248,0.00441051,0.03187736,0.03418907,0.06019589,0.13064241,0.18040516,0.24485947,0.13484000,0.04547390,0.02211340,0.02247840,0.02080545,0.01496532,0.01320112,0.01256236,0.02698017,0.23022959,0.29392024,0.22558601,0.19430035,0.28619340,0.28143713,0.62571747,0.83928571,0.74553571,0.49776786,0.50446429,0.36794496,0.78264982,0.04289784,0.03539675,0.05125603,0.04318354
dog_dog_0035,dog,D:\CSDLDPT\data_processed_bmp\dog\dog_0035.bmp,D:\CSDLDPT\data_processed_gray_bmp\dog\dog_0035.bmp,0.00790851,0.00549677,0.00630068,0.01462121,0.05107875,0.15774823,0.07670355,0.01347563,0.00956659,0.00811954,0.00892346,0.02355471,0.08734537,0.16463176,0.02194688,0.00924502,0.01993709,0.04684815,0.12309949,0.10474008,0.01733442,0.01063178,0.00608966,0.00465266,0.00883302,0.01872117,0.01028006,0.01073227,0.01356607,0.01609840,0.02746375,0.06119803,0.10717193,0.19082934,0.30002110,0.16336559,0.03141298,0.01242049,0.00621024,0.02167556,0.26700016,0.22698931,0.22754597,0.28567831,0.25978641,0.27500000,0.63356983,0.83482143,0.75892857,0.49553571,0.49776786,0.42142183,0.78361722,0.03939378,0.04203066,0.05272574,0.04471673
dog_dog_0036,dog,D:\CSDLDPT\data_processed_bmp\dog\dog_0036.bmp,D:\CSDLDPT\data_processed_gray_bmp\dog\dog_0036.bmp,0.00151652,0.01146072,0.00537149,0.05506934,0.19928920,0.02068718,0.02329189,0.01664699,0.00347295,0.01310458,0.01027992,0.02392860,0.22570674,0.01958741,0.02549142,0.01176171,0.00207219,0.01816351,0.10453567,0.14988076,0.01034938,0.00847399,0.01383390,0.02602394,0.00038202,0.00705008,0.02476210,0.01139126,0.01125234,0.01632285,0.03236785,0.11127318,0.44648191,0.18312843,0.02233104,0.01847607,0.02330347,0.04553032,0.03163854,0.01430854,0.16360411,0.27553827,0.23299526,0.22904339,0.26242308,0.34057971,0.51705995,0.83928571,0.61607143,0.49776786,0.56919643,0.31641227,0.76692273,0.03495608,0.03527041,0.04632329,0.03884992
dog_dog_0037,dog,D:\CSDLDPT\data_processed_bmp\dog\dog_0037.bmp,D:\CSDLDPT\data_processed_gray_bmp\dog\dog_0037.bmp,0.00850960,0.02790727,0.04654383,0.09193543,0.09660779,0.02734701,0.01630038,0.01818201,0.01062379,0.02251609,0.03655430,0.07537078,0.11955729,0.04953541,0.00473578,0.01443990,0.03266419,0.09966279,0.11615345,0.05944037,0.00504234,0.00292815,0.00950327,0.00793877,0.00602543,0.02289665,0.02847810,0.05340437,0.06206197,0.06482098,0.12631212,0.16845844,0.17778201,0.16601655,0.05774902,0.00767450,0.00513748,0.00786478,0.01579298,0.02952462,0.28316327,0.30518564,0.17928637,0.22318051,0.29234748,0.29192547,0.60323661,0.83928571,0.71875000,0.49776786,0.51785714,0.46940663,0.78069742,0.05278556,0.04779480,0.06219386,0.05425807
dog_dog_0038,dog,D:\CSDLDPT\data_processed_bmp\dog\dog_0038.bmp,D:\CSDLDPT\data_processed_gray_bmp\dog\dog_0038.bmp,0.00322460,0.01171040,0.01752599,0.06020389,0.09507484,0.09539165,0.03695281,0.01324915,0.00588348,0.01307944,0.00897231,0.01086182,0.03938540,0.11322313,0.12308928,0.01883846,0.00303226,0.02000385,0.05716031,0.09427152,0.10147879,0.04275709,0.00797665,0.00665286,0.00356403,0.00902889,0.01863481,0.01955127,0.01554598,0.01333967,0.02277587,0.04076576,0.09154475,0.16584637,0.18183361,0.19340823,0.15389837,0.04073181,0.01432402,0.01520654,0.29231107,0.23939821,0.21316670,0.28323683,0.26419827,0.30519481,0.57700893,0.83928571,0.68750000,0.49776786,0.53348214,0.50659713,0.77763577,0.05016208,0.05197511,0.06077692,0.05430470
dog_dog_0039,dog,D:\CSDLDPT\data_processed_bmp\dog\dog_0039.bmp,D:\CSDLDPT\data_processed_gray_bmp\dog\dog_0039.bmp,0.00098067,0.00886775,0.07880818,0.13803428,0.04664434,0.02883582,0.01850751,0.01265479,0.00099110,0.00240994,0.01528382,0.08557896,0.15644789,0.05396806,0.01151764,0.00713593,0.00363056,0.04157408,0.14552492,0.08567285,0.02861674,0.01050567,0.00861736,0.00919116,0.00143970,0.00153360,0.00228475,0.00604050,0.02262840,0.06885543,0.15749116,0.24897499,0.23479703,0.11279772,0.05023317,0.03514757,0.02337955,0.01420926,0.00607180,0.01411536,0.35401387,0.25300148,0.25096041,0.23684719,0.25919092,0.28658537,0.61447704,0.83928571,0.73214286,0.49776786,0.51116071,0.57612221,0.78174704,0.05813011,0.05653951,0.06869677,0.06112213
dog_dog_0040,dog,D:\CSDLDPT\data_processed_bmp\dog\dog_0040.bmp,D:\CSDLDPT\data_processed_gray_bmp\dog\dog_0040.bmp,0.07288636,0.08523658,0.03954746,0.03530067,0.03185643,0.04069554,0.02169091,0.00611938,0.04654740,0.09660592,0.05602185,0.03896784,0.03314942,0.03731817,0.01966226,0.00506047,0.10152148,0.07905033,0.02898066,0.03051887,0.03332776,0.03456501,0.02118932,0.00417990,0.05049323,0.12115031,0.16000669,0.12683498,0.08610600,0.05761578,0.05684668,0.05467313,0.04510951,0.05045979,0.05651229,0.05768266,0.03741849,0.02374185,0.01434543,0.00100318,0.24555564,0.26285026,0.21178680,0.25873007,0.26663288,0.29746835,0.59199617,0.83928571,0.70535714,0.49776786,0.52455357,0.41479262,0.77949370,0.04003869,0.03995107,0.05090380,0.04363118
dog_dog_0041,dog,D:\CSDLDPT\data_processed_bmp\dog\dog_0041.bmp,D:\CSDLDPT\data_processed_gray_bmp\dog\dog_0041.bmp,0.00327306,0.01607363,0.04264696,0.06876661,0.09977964,0.07900706,0.01724026,0.00654611,0.00508782,0.02974917,0.06588243,0.09802968,0.08889105,0.03276298,0.00839329,0.00453691,0.01046730,0.05586882,0.10574243,0.09200207,0.04374878,0.01455052,0.00826366,0.00268974,0.00320824,0.01059693,0.02070776,0.05988723,0.07252576,0.10781645,0.13017694,0.15137080,0.15934280,0.12551040,0.07845615,0.03947113,0.01390239,0.01254132,0.01205522,0.00243049,0.12717235,0.23111925,0.20096794,0.22659617,0.34131664,0.38008130,0.45840641,0.83482143,0.54910714,0.50000000,0.60267857,0.27742272,0.75192271,0.06115291,0.05916275,0.06904326,0.06311964
dog_dog_0042,dog,D:\CSDLDPT\data_processed_bmp\dog\dog_0042.bmp,D:\CSDLDPT\data_processed_gray_bmp\dog\dog_0042.bmp,0.00391140,0.01769227,0.03279210,0.06149088,0.08382226,0.08386774,0.04052395,0.00923273,0.00600355,0.02401419,0.05007504,0.07536271,0.07531723,0.07281575,0.02305908,0.00668577,0.00941465,0.03633966,0.07045072,0.07863738,0.06462910,0.05130304,0.01741938,0.00513940,0.00272889,0.01391731,0.02838041,0.03834084,0.05648792,0.08418611,0.10165098,0.11979806,0.12320917,0.11065630,0.11311229,0.10915541,0.04871060,0.02797107,0.02155819,0.00013644,0.08583785,0.23637612,0.21296236,0.28687081,0.26379071,0.43028846,0.37101403,0.79910714,0.46428571,0.49553571,0.63169643,0.23136012,0.73023622,0.05464901,0.05452327,0.06835571,0.05917600
dog_dog_0043,dog,D:\CSDLDPT\data_processed_bmp\dog\dog_0043.bmp,D:\CSDLDPT\data_processed_gray_bmp\dog\dog_0043.bmp,0.00156954,0.03054911,0.07478049,0.06129157,0.14537555,0.01694645,0.00011373,0.00270688,0.00249079,0.03317638,0.06361176,0.09015741,0.05500205,0.07656613,0.00962195,0.00270688,0.00632364,0.04027342,0.07541741,0.08142259,0.03714572,0.00842773,0.00680133,0.07752150,0.00034120,0.00614167,0.03408626,0.06561348,0.08489150,0.11147127,0.13736864,0.11532687,0.11880715,0.05933534,0.04050089,0.21123925,0.00668759,0.00006824,0.00013648,0.00798417,0.20804767,0.21589174,0.19685822,0.34999397,0.23725607,0.31125828,0.56576849,0.83928571,0.67410714,0.49776786,0.54017857,0.36772580,0.77604208,0.02921785,0.03687962,0.04321037,0.03643594
dog_dog_0044,dog,D:\CSDLDPT\data_processed_bmp\dog\dog_0044.bmp,D:\CSDLDPT\data_processed_gray_bmp\dog\dog_0044.bmp,0.00412104,0.01335217,0.01303426,0.03273284,0.08552926,0.07505004,0.10866596,0.00084776,0.00357942,0.01461203,0.02582126,0.05667020,0.05199576,0.04417756,0.12837631,0.00810079,0.00870128,0.02657483,0.05127752,0.04402449,0.02831744,0.02442011,0.09292358,0.05709408,0.00098905,0.01126810,0.02006358,0.02197103,0.02472625,0.04139880,0.06976333,0.10021194,0.10385023,0.06626634,0.05807135,0.08558813,0.16375839,0.22013423,0.01193924,0.00000000,0.20738999,0.27113891,0.17888144,0.25987862,0.29010103,0.31756757,0.55452806,0.83928571,0.66071429,0.49776786,0.55133929,0.37399367,0.77426724,0.03755604,0.04002120,0.04981536,0.04246420
dog_dog_0045,dog,D:\CSDLDPT\data_processed_bmp\dog\dog_0045.bmp,D:\CSDLDPT\data_processed_gray_bmp\dog\dog_0045.bmp,0.02927899,0.07641207,0.05964912,0.05749893,0.05918913,0.03589003,0.01471973,0.00069534,0.03085152,0.09278990,0.06174583,0.06398160,0.05407574,0.02497861,0.00470689,0.00020325,0.05336970,0.10985237,0.05418271,0.06529739,0.04124947,0.00758451,0.00164741,0.00014976,0.03135430,0.06379974,0.10157253,0.16588575,0.11261232,0.07169448,0.08716303,0.10256739,0.10205392,0.06492298,0.04977535,0.03119384,0.01075096,0.00407574,0.00057766,0.00000000,0.26793686,0.24908842,0.16687350,0.26363345,0.32040463,0.29192547,0.60323661,0.83928571,0.71875000,0.49776786,0.51339286,0.44416546,0.78069742,0.03749579,0.04219428,0.04778008,0.04249005
dog_dog_0046,dog,D:\CSDLDPT\data_processed_bmp\dog\dog_0046.bmp,D:\CSDLDPT\data_processed_gray_bmp\dog\dog_0046.bmp,0.07208133,0.08116809,0.05675328,0.04341911,0.03289925,0.02962801,0.01598230,0.00140196,0.04004403,0.10193782,0.06114607,0.05352358,0.03805014,0.02680333,0.01116373,0.00066463,0.07784493,0.07935074,0.05127007,0.04971234,0.03892247,0.02557792,0.00992793,0.00072694,0.00398779,0.15237710,0.17901427,0.10633061,0.08523896,0.08984983,0.08168733,0.07062745,0.05763599,0.05224625,0.04579725,0.03676242,0.02507944,0.01093526,0.00227429,0.00015577,0.38962851,0.25866804,0.21854833,0.22075334,0.30203029,0.28143713,0.62571747,0.83928571,0.74553571,0.49776786,0.50446429,0.62269079,0.78264982,0.06596176,0.06200936,0.07434539,0.06743883
dog_dog_0047,dog,D:\CSDLDPT\data_processed_bmp\dog\dog_0047.bmp,D:\CSDLDPT\data_processed_gray_bmp\dog\dog_0047.bmp,0.10771175,0.06051295,0.02710771,0.01300909,0.01766142,0.02907978,0.05108845,0.02716219,0.13196487,0.05058726,0.02305463,0.02124600,0.03264257,0.04103201,0.02528818,0.00751781,0.13730361,0.05922730,0.03962651,0.04075963,0.02727114,0.01344490,0.00712558,0.00857467,0.22504413,0.15025822,0.09769890,0.06602602,0.04066157,0.02967902,0.02507028,0.03252272,0.04062888,0.04938877,0.06703929,0.06507812,0.04160947,0.04102112,0.02791397,0.00035955,0.20868543,0.31007247,0.18613425,0.25994716,0.24384611,0.29012346,0.60698342,0.83928571,0.72321429,0.49776786,0.52008929,0.34380746,0.78106405,0.03517910,0.03254444,0.04346833,0.03706396
elephant_elephant_0001,elephant,D:\CSDLDPT\data_processed_bmp\elephant\elephant_0001.bmp,D:\CSDLDPT\data_processed_gray_bmp\elephant\elephant_0001.bmp,0.00712043,0.03100375,0.06452952,0.08376380,0.05817887,0.04611567,0.03069989,0.01192140,0.01016915,0.03426517,0.06953307,0.08655930,0.06325332,0.04081839,0.02232351,0.00641143,0.02126000,0.05324623,0.08063405,0.08800770,0.05663932,0.02384280,0.00808265,0.00162058,0.00911577,0.01923428,0.04159830,0.06186569,0.08814950,0.12172592,0.13606806,0.12458219,0.10118505,0.08374354,0.07295655,0.05451231,0.04159830,0.02597995,0.00996658,0.00771802,0.46737484,0.25714497,0.21432551,0.24763155,0.28089797,0.27647059,0.63695791,0.83928571,0.75892857,0.49776786,0.49776786,0.73376095,0.78341267,0.08312867,0.07073122,0.09051421,0.08145803
elephant_elephant_0002,elephant,D:\CSDLDPT\data_processed_bmp\elephant\elephant_0002.bmp,D:\CSDLDPT\data_processed_gray_bmp\elephant\elephant_0002.bmp,0.02895695,0.04037611,0.04462804,0.04953678,0.03724189,0.04704784,0.06766224,0.01788348,0.03157264,0.04822317,0.04271525,0.04740505,0.03507559,0.05150719,0.04834993,0.02848451,0.04172428,0.05265948,0.06084071,0.09974189,0.04009956,0.00831951,0.00715570,0.02279222,0.03553650,0.05928512,0.06571488,0.07117671,0.06111726,0.07072732,0.07546322,0.07463357,0.06004563,0.05838634,0.08106333,0.09354259,0.08562638,0.03083518,0.06059873,0.01624723,0.26295440,0.26983795,0.24187086,0.25837510,0.22991609,0.31125828,0.56576849,0.83928571,0.67410714,0.49776786,0.54017857,0.46477385,0.77604208,0.05127400,0.04960113,0.06296388,0.05461301
elephant_elephant_0003,elephant,D:\CSDLDPT\data_processed_bmp\elephant\elephant_0003.bmp,D:\CSDLDPT\data_processed_gray_bmp\elephant\elephant_0003.bmp,0.00437451,0.02115054,0.06626532,0.04272579,0.03198063,0.07725468,0.06227305,0.02730883,0.01339959,0.04882037,0.03576055,0.06137054,0.04949990,0.05687923,0.02346521,0.04413795,0.06190142,0.06590431,0.07276337,0.05060415,0.02166019,0.00668918,0.00530887,0.04850184,0.00480984,0.02194687,0.06829330,0.08046123,0.05437345,0.07689367,0.09702491,0.07539657,0.06412053,0.06762439,0.09355291,0.07539657,0.05663503,0.14028158,0.00372683,0.01946232,0.28115035,0.24281069,0.22005144,0.31063724,0.22650063,0.29559748,0.59574298,0.83928571,0.70982143,0.49776786,0.52232143,0.47193229,0.77991253,0.04590862,0.05121264,0.06230221,0.05314116
elephant_elephant_0004,elephant,D:\CSDLDPT\data_processed_bmp\elephant\elephant_0004.bmp,D:\CSDLDPT\data_processed_gray_bmp\elephant\elephant_0004.bmp,0.00485519,0.01774607,0.02599285,0.04534324,0.04148724,0.09321962,0.07785190,0.02683723,0.00534774,0.02012441,0.03363450,0.05022658,0.04566692,0.06724085,0.10611050,0.00498185,0.01244054,0.02832897,0.06107687,0.09165752,0.06580540,0.00740240,0.06171015,0.00491148,0.00033775,0.01680317,0.03293085,0.02634468,0.04006586,0.05906443,0.07755636,0.07122351,0.06421515,0.07430550,0.07987841,0.12045090,0.30566579,0.01625433,0.00075994,0.01414338,0.16005660,0.29085016,0.20011113,0.18542291,0.32361580,0.42342342,0.41589605,0.83928571,0.49553571,0.49776786,0.62946429,0.38484761,0.73331121,0.04168869,0.03650240,0.04600848,0.04139986
elephant_elephant_0005,elephant,D:\CSDLDPT\data_processed_bmp\elephant\elephant_0005.bmp,D:\CSDLDPT\data_processed_gray_bmp\elephant\elephant_0005.bmp,0.00210049,0.01302302,0.02159301,0.05349241,0.09723856,0.10219571,0.03654848,0.00714166,0.00375287,0.01431132,0.02935081,0.06659945,0.11432252,0.07805411,0.02251722,0.00442503,0.00876603,0.01728001,0.04439030,0.09096510,0.10799305,0.04777908,0.01405926,0.00210049,0.00184843,0.00848597,0.02176105,0.02083683,0.03201143,0.05192405,0.08267518,0.11250210,0.14930264,0.18459083,0.15056293,0.09746261,0.04772307,0.02360948,0.01436733,0.00033608,0.14542809,0.28117162,0.29128601,0.20064707,0.22689529,0.35344828,0.37914541,0.73214286,0.51785714,0.49776786,0.56473214,0.38356812,0.76231707,0.06586889,0.06049111,0.07531535,0.06722512
elephant_elephant_0006,elephant,D:\CSDLDPT\data_processed_bmp\elephant\elephant_0006.bmp,D:\CSDLDPT\data_processed_gray_bmp\elephant\elephant_0006.bmp,0.14230828,0.00999241,0.02475323,0.03223994,0.04608960,0.04203493,0.02349279,0.01242217,0.14375095,0.01652240,0.02996203,0.04470767,0.05113136,0.02902050,0.01462415,0.00361427,0.14567957,0.02042521,0.03517084,0.05729689,0.04402430,0.02145786,0.00827639,0.00100228,0.42045558,0.00956720,0.01503417,0.02924829,0.04050114,0.04455581,0.05384966,0.07211845,0.08063781,0.07348519,0.05703872,0.03804100,0.03120729,0.02068337,0.01075171,0.00282460,0.15132733,0.33483488,0.16509242,0.17622395,0.32384874,0.41228070,0.42713648,0.83928571,0.50892857,0.49776786,0.62276786,0.35428331,0.73824189,0.04217413,0.03430307,0.04588217,0.04078646
elephant_elephant_0007,elephant,D:\CSDLDPT\data_processed_bmp\elephant\elephant_0007.bmp,D:\CSDLDPT\data_processed_gray_bmp\elephant\elephant_0007.bmp,0.00402299,0.03206463,0.05811104,0.04118412,0.04758187,0.06550640,0.06498590,0.01987638,0.01597267,0.06886792,0.05609412,0.04130340,0.04281067,0.06559315,0.04057688,0.00211451,0.04900239,0.08831056,0.04770115,0.02867057,0.02684884,0.04101063,0.05045543,0.00133377,0.00683149,0.02911516,0.07254392,0.10914118,0.09801561,0.07534157,0.06320755,0.06184125,0.05923878,0.07085231,0.09684450,0.10481457,0.09690956,0.04609629,0.00452180,0.00468445,0.27393575,0.28224454,0.26176936,0.27183752,0.18414857,0.29746835,0.59199617,0.83928571,0.70535714,0.49776786,0.52455357,0.46273229,0.77949370,0.04522021,0.04773085,0.06163625,0.05152910
elephant_elephant_0008,elephant,D:\CSDLDPT\data_processed_bmp\elephant\elephant_0008.bmp,D:\CSDLDPT\data_processed_gray_bmp\elephant\elephant_0008.bmp,0.00829101,0.00811738,0.02054304,0.04115119,0.04223640,0.06162912,0.11126666,0.04009854,0.00877935,0.01113426,0.03091765,0.04046751,0.04072796,0.03258888,0.03979468,0.12892304,0.01639753,0.03614837,0.04299605,0.06185701,0.06478708,0.03623519,0.00870339,0.06620871,0.01611538,0.01100404,0.01312020,0.02005469,0.03574684,0.05651778,0.06621956,0.05619221,0.05283891,0.07383774,0.06455919,0.06201979,0.08718583,0.08210705,0.27409168,0.02838911,0.21568080,0.32439569,0.22334551,0.17039104,0.28186776,0.31756757,0.55452806,0.83928571,0.66071429,0.49776786,0.54687500,0.38894480,0.77426724,0.04379543,0.03621476,0.04917588,0.04306202
elephant_elephant_0009,elephant,D:\CSDLDPT\data_processed_bmp\elephant\elephant_0009.bmp,D:\CSDLDPT\data_processed_gray_bmp\elephant\elephant_0009.bmp,0.00700416,0.03374969,0.02169994,0.02428110,0.03454090,0.06216844,0.08969221,0.06019689,0.02513716,0.03079238,0.02732921,0.03398316,0.04906806,0.12599712,0.03529320,0.00573304,0.03712207,0.03767981,0.06703244,0.11637288,0.04215469,0.00448785,0.02609699,0.00238660,0.00723764,0.05295926,0.05918518,0.03564341,0.04214172,0.03875637,0.04070197,0.05529398,0.06124752,0.09319429,0.11825363,0.22183743,0.15175688,0.00459162,0.00073933,0.01645978,0.16127232,0.36463864,0.23987820,0.21979280,0.17569035,0.37903226,0.46460459,0.83928571,0.55357143,0.49776786,0.60044643,0.34711736,0.75235051,0.04332475,0.03829856,0.05577588,0.04579973
elephant_elephant_0010,elephant,D:\CSDLDPT\data_processed_bmp\elephant\elephant_0010.bmp,D:\CSDLDPT\data_processed_gray_bmp\elephant\elephant_0010.bmp,0.00025099,0.00867911,0.00848096,0.01949828,0.04483547,0.08738557,0.12971109,0.03449187,0.00330255,0.01037002,0.01712044,0.04648674,0.08251100,0.09607789,0.04838901,0.02907568,0.01058138,0.02297256,0.06834965,0.09458513,0.05586600,0.00688252,0.04879853,0.02529756,0.00007926,0.00622201,0.01922086,0.01272144,0.01727896,0.02857369,0.04708120,0.07783458,0.09142789,0.14156065,0.16371418,0.14928863,0.04981572,0.10716126,0.07533785,0.01268181,0.19120695,0.25014762,0.27955971,0.25102685,0.21926582,0.34814815,0.50581952,0.83928571,0.60267857,0.49776786,0.57589286,0.37801418,0.76425176,0.04275239,0.04305738,0.05414265,0.04665081
elephant_elephant_0011,elephant,D:\CSDLDPT\data_processed_bmp\elephant\elephant_0011.bmp,D:\CSDLDPT\data_processed_gray_bmp\elephant\elephant_0011.bmp,0.00298054,0.02244003,0.11552460,0.10546528,0.05978276,0.01487404,0.00636231,0.00590376,0.00435617,0.05066919,0.14361047,0.08955951,0.02825782,0.00550254,0.00627633,0.00510131,0.00971542,0.11767403,0.13380907,0.04854842,0.00828246,0.00512997,0.00702147,0.00315249,0.00326713,0.00911358,0.02837245,0.10153899,0.21537271,0.20780672,0.15570458,0.12466684,0.07299458,0.02923222,0.00954346,0.00790990,0.00876967,0.01040323,0.01410025,0.00120368,0.11706792,0.38328626,0.19698420,0.15911725,0.26061229,0.31944444,0.40429688,0.71875000,0.56250000,0.49107143,0.57812500,0.28955930,0.77371764,0.05712471,0.04587822,0.06316539,0.05538944
elephant_elephant_0012,elephant,D:\CSDLDPT\data_processed_bmp\elephant\elephant_0012.bmp,D:\CSDLDPT\data_processed_gray_bmp\elephant\elephant_0012.bmp,0.01743502,0.03244301,0.04923412,0.03427567,0.02340354,0.05551222,0.09091472,0.03011504,0.01962678,0.04849115,0.05741917,0.02299491,0.02834429,0.04850354,0.03301262,0.07494087,0.03303738,0.07967111,0.04002130,0.04113575,0.04451626,0.01853709,0.00357864,0.07283579,0.01151603,0.04792154,0.06066347,0.06950481,0.10126676,0.07165942,0.04810728,0.03009027,0.03540250,0.05211932,0.07177087,0.07102790,0.05256510,0.11579182,0.14699655,0.01359634,0.16577647,0.33172003,0.22470730,0.23940061,0.20417206,0.37007874,0.47584503,0.83928571,0.56696429,0.49776786,0.59375000,0.34838331,0.75594524,0.04011627,0.03565830,0.05037319,0.04204926
